,Repo_Name,Organization_Name,PR_Number,PR_Title,PR_Head,User,PR_Labels,URL,PR_State,PR_Body,PR_Additions,PR_Deletions,PR_Comments_Num,PR_Commits_Num,PR_Created_At,PR_Closed_At,PR_Merged,PR_Merged_At,PR_Merged_By,PR_Review_Comments_Num,PR_Updated_At,Review_Comment,Comment_Created_At,Comment_User,Comment_Updated_At,Comment,Inclusiveness_Scale_1_to_10,Inclusiveness_5_Categories,Inclusiveness_2_Categories,Constructiveness_Scale_1_to_10,Constructiveness_5_Categories,Constructiveness_2_Categories
49,discord.js,discordjs,6493,feat: add support for GuildEvent,"PullRequestPart(sha=""061966784bdd36962704f0d4d532a572f8dbfe01"")",Shubham Parihar,"[Label(name=""api support"")]",https://api.github.com/repos/discordjs/discord.js/pulls/6493,open,"**Please describe the changes this PR makes and why it should be merged:**

This PR starts the work of adding support for `GuildEvent` structure:
- discord/discord-api-docs#3586

Todo:
- [x] Add `GuildEvent` class
- [ ] Define all properties of the `GuildEvent` class
- [ ] Add Complete Documentation
- [ ] Add Complete Typings
- [x] `Get` List of guild events in a guild
- [x] `Post` Create a guild event
- [ ] ~~`Get` List of guild events available to the bot~~ (bots can't use this endpoint)
- [x] `Get` A guild event by id
- [x] `Delete` Delete a guild event
- [x] `Patch` Modify a guild event
- [x] Add `GuildEventManager`
- [x] Add `MANAGE_EVENTS` permission
- [ ] Add Gateway Events:
   - [x] GUILD_SCHEDULED_EVENT_CREATE
   - [x] GUILD_SCHEDULED_EVENT_UPDATE
   - [x] GUILD_SCHEDULED_EVENT_DELETE
   - [ ] GUILD_SCHEDULED_EVENT_USER_CREATE
   - [ ] GUILD_SCHEDULED_EVENT_USER_DELETE
- [x] Add `GuildEvent` related audit logs


**Status and versioning classification:**
- TBD

<!--
Please move lines that apply to you out of the comment:
- Code changes have been tested against the Discord API, or there are no code changes
- I know how to update typings and have done so, or typings don't need updating
- This PR changes the library's interface (methods or parameters added)
- This PR includes breaking changes (methods removed or renamed, parameters moved or removed)
- This PR **only** includes non-code changes, like changes to documentation, README, etc.
-->",554,3,0,24,2021-08-21 19:19:06,,FALSE,,,22,2021-10-04 22:24:18,TRUE,2021-09-28 20:03:17,Rodry,2021-09-28 20:06:47,Should add a `@see` link (note for the future once upstream PR is merged),7,somewhat inclusive,inclusive,8,somewhat constructive,constructive
50,discord.js,discordjs,6493,feat: add support for GuildEvent,"PullRequestPart(sha=""061966784bdd36962704f0d4d532a572f8dbfe01"")",Shubham Parihar,"[Label(name=""api support"")]",https://api.github.com/repos/discordjs/discord.js/pulls/6493,open,"**Please describe the changes this PR makes and why it should be merged:**

This PR starts the work of adding support for `GuildEvent` structure:
- discord/discord-api-docs#3586

Todo:
- [x] Add `GuildEvent` class
- [ ] Define all properties of the `GuildEvent` class
- [ ] Add Complete Documentation
- [ ] Add Complete Typings
- [x] `Get` List of guild events in a guild
- [x] `Post` Create a guild event
- [ ] ~~`Get` List of guild events available to the bot~~ (bots can't use this endpoint)
- [x] `Get` A guild event by id
- [x] `Delete` Delete a guild event
- [x] `Patch` Modify a guild event
- [x] Add `GuildEventManager`
- [x] Add `MANAGE_EVENTS` permission
- [ ] Add Gateway Events:
   - [x] GUILD_SCHEDULED_EVENT_CREATE
   - [x] GUILD_SCHEDULED_EVENT_UPDATE
   - [x] GUILD_SCHEDULED_EVENT_DELETE
   - [ ] GUILD_SCHEDULED_EVENT_USER_CREATE
   - [ ] GUILD_SCHEDULED_EVENT_USER_DELETE
- [x] Add `GuildEvent` related audit logs


**Status and versioning classification:**
- TBD

<!--
Please move lines that apply to you out of the comment:
- Code changes have been tested against the Discord API, or there are no code changes
- I know how to update typings and have done so, or typings don't need updating
- This PR changes the library's interface (methods or parameters added)
- This PR includes breaking changes (methods removed or renamed, parameters moved or removed)
- This PR **only** includes non-code changes, like changes to documentation, README, etc.
-->",554,3,0,24,2021-08-21 19:19:06,,FALSE,,,22,2021-10-04 22:24:18,TRUE,2021-09-29 3:58:24,Shubham Parihar,2021-09-29 4:24:56,"The property you are referring to is creation time constructed using id which I *definitely didn't forget* to implement ､�. About these start and end fields, I believe they should be kept as it is for keeping consistency with API naming. I could add a `scheduledStartAt` getter to return the `Date` object and do the same for the end time.",8,somewhat inclusive,inclusive,8,somewhat constructive,constructive
51,discord.js,discordjs,6496,feat(Invite): support friend invites,"PullRequestPart(sha=""83fafeef2bf305b6393d45e1560a240f7bf9a8c4"")",Advaith,"[Label(name=""semver:minor"")]",https://api.github.com/repos/discordjs/discord.js/pulls/6496,open,"**Please describe the changes this PR makes and why it should be merged:**
Adds support for friend invites:
* https://github.com/discord/discord-api-docs/pull/3659

To be non-breaking, this PR adds a `supportFriendInvites` ClientOption: by default, it is `false`, and fetching a friend invite will continue to throw an error. If it is set to `true`, fetching a friend invite will return an Invite with channel as null.

The guide should recommend setting `supportFriendInvites` to true.

**Status and versioning classification:**
- Code changes have been tested against the Discord API, or there are no code changes
- I know how to update typings and have done so, or typings don't need updating
- This PR changes the library's interface (methods or parameters added)

<!--
Please move lines that apply to you out of the comment:
- This PR includes breaking changes (methods removed or renamed, parameters moved or removed)
- This PR **only** includes non-code changes, like changes to documentation, README, etc.
-->",13,4,3,2,2021-08-21 22:52:06,,FALSE,,,4,2021-10-04 22:23:57,FALSE,2021-08-27 17:12:39,Rodry,2021-08-27 17:12:39,"> Should this change?
> https://github.com/discordjs/discord.js/blob/83fafeef2bf305b6393d45e1560a240f7bf9a8c4/src/structures/Invite.js#L234

What to? From what I can see in the upstream PR, friend invites look identical to channel invites",8,somewhat inclusive,inclusive,8,somewhat constructive,constructive
52,discord.js,discordjs,6496,feat(Invite): support friend invites,"PullRequestPart(sha=""83fafeef2bf305b6393d45e1560a240f7bf9a8c4"")",Advaith,"[Label(name=""semver:minor"")]",https://api.github.com/repos/discordjs/discord.js/pulls/6496,open,"**Please describe the changes this PR makes and why it should be merged:**
Adds support for friend invites:
* https://github.com/discord/discord-api-docs/pull/3659

To be non-breaking, this PR adds a `supportFriendInvites` ClientOption: by default, it is `false`, and fetching a friend invite will continue to throw an error. If it is set to `true`, fetching a friend invite will return an Invite with channel as null.

The guide should recommend setting `supportFriendInvites` to true.

**Status and versioning classification:**
- Code changes have been tested against the Discord API, or there are no code changes
- I know how to update typings and have done so, or typings don't need updating
- This PR changes the library's interface (methods or parameters added)

<!--
Please move lines that apply to you out of the comment:
- This PR includes breaking changes (methods removed or renamed, parameters moved or removed)
- This PR **only** includes non-code changes, like changes to documentation, README, etc.
-->",13,4,3,2,2021-08-21 22:52:06,,FALSE,,,4,2021-10-04 22:23:57,FALSE,2021-08-27 18:42:06,Advaith,2021-08-27 18:42:06,Discord added discord.com/friend-invite/_ although it does the same thing as /invite/_ (https://discord.com/friend-invite/djs),5,neutral,inclusive,8,somewhat constructive,constructive
53,discord.js,discordjs,6496,feat(Invite): support friend invites,"PullRequestPart(sha=""83fafeef2bf305b6393d45e1560a240f7bf9a8c4"")",Advaith,"[Label(name=""semver:minor"")]",https://api.github.com/repos/discordjs/discord.js/pulls/6496,open,"**Please describe the changes this PR makes and why it should be merged:**
Adds support for friend invites:
* https://github.com/discord/discord-api-docs/pull/3659

To be non-breaking, this PR adds a `supportFriendInvites` ClientOption: by default, it is `false`, and fetching a friend invite will continue to throw an error. If it is set to `true`, fetching a friend invite will return an Invite with channel as null.

The guide should recommend setting `supportFriendInvites` to true.

**Status and versioning classification:**
- Code changes have been tested against the Discord API, or there are no code changes
- I know how to update typings and have done so, or typings don't need updating
- This PR changes the library's interface (methods or parameters added)

<!--
Please move lines that apply to you out of the comment:
- This PR includes breaking changes (methods removed or renamed, parameters moved or removed)
- This PR **only** includes non-code changes, like changes to documentation, README, etc.
-->",13,4,3,2,2021-08-21 22:52:06,,FALSE,,,4,2021-10-04 22:23:57,FALSE,2021-10-04 7:43:20,Noel,2021-10-04 7:43:20,This needs a rebase.,5,neutral,inclusive,5,neutral,constructive
54,discord.js,discordjs,6496,feat(Invite): support friend invites,"PullRequestPart(sha=""83fafeef2bf305b6393d45e1560a240f7bf9a8c4"")",Advaith,"[Label(name=""semver:minor"")]",https://api.github.com/repos/discordjs/discord.js/pulls/6496,open,"**Please describe the changes this PR makes and why it should be merged:**
Adds support for friend invites:
* https://github.com/discord/discord-api-docs/pull/3659

To be non-breaking, this PR adds a `supportFriendInvites` ClientOption: by default, it is `false`, and fetching a friend invite will continue to throw an error. If it is set to `true`, fetching a friend invite will return an Invite with channel as null.

The guide should recommend setting `supportFriendInvites` to true.

**Status and versioning classification:**
- Code changes have been tested against the Discord API, or there are no code changes
- I know how to update typings and have done so, or typings don't need updating
- This PR changes the library's interface (methods or parameters added)

<!--
Please move lines that apply to you out of the comment:
- This PR includes breaking changes (methods removed or renamed, parameters moved or removed)
- This PR **only** includes non-code changes, like changes to documentation, README, etc.
-->",13,4,3,2,2021-08-21 22:52:06,,FALSE,,,4,2021-10-04 22:23:57,TRUE,2021-08-23 12:30:46,Vlad Frangu,2021-08-23 12:31:15,"If we want to move forward with feature flags, we should probably group them under one object. Thoughts @discordjs/the-big-3?",10,inclusive,inclusive,10,constructive,constructive
55,discord.js,discordjs,6496,feat(Invite): support friend invites,"PullRequestPart(sha=""83fafeef2bf305b6393d45e1560a240f7bf9a8c4"")",Advaith,"[Label(name=""semver:minor"")]",https://api.github.com/repos/discordjs/discord.js/pulls/6496,open,"**Please describe the changes this PR makes and why it should be merged:**
Adds support for friend invites:
* https://github.com/discord/discord-api-docs/pull/3659

To be non-breaking, this PR adds a `supportFriendInvites` ClientOption: by default, it is `false`, and fetching a friend invite will continue to throw an error. If it is set to `true`, fetching a friend invite will return an Invite with channel as null.

The guide should recommend setting `supportFriendInvites` to true.

**Status and versioning classification:**
- Code changes have been tested against the Discord API, or there are no code changes
- I know how to update typings and have done so, or typings don't need updating
- This PR changes the library's interface (methods or parameters added)

<!--
Please move lines that apply to you out of the comment:
- This PR includes breaking changes (methods removed or renamed, parameters moved or removed)
- This PR **only** includes non-code changes, like changes to documentation, README, etc.
-->",13,4,3,2,2021-08-21 22:52:06,,FALSE,,,4,2021-10-04 22:23:57,TRUE,2021-08-23 14:01:33,,2021-08-23 14:01:33,"If we are going that way, grouping them would in my opinion be the best way to go about this.",8,somewhat inclusive,inclusive,8,somewhat constructive,constructive
56,discord.js,discordjs,6496,feat(Invite): support friend invites,"PullRequestPart(sha=""83fafeef2bf305b6393d45e1560a240f7bf9a8c4"")",Advaith,"[Label(name=""semver:minor"")]",https://api.github.com/repos/discordjs/discord.js/pulls/6496,open,"**Please describe the changes this PR makes and why it should be merged:**
Adds support for friend invites:
* https://github.com/discord/discord-api-docs/pull/3659

To be non-breaking, this PR adds a `supportFriendInvites` ClientOption: by default, it is `false`, and fetching a friend invite will continue to throw an error. If it is set to `true`, fetching a friend invite will return an Invite with channel as null.

The guide should recommend setting `supportFriendInvites` to true.

**Status and versioning classification:**
- Code changes have been tested against the Discord API, or there are no code changes
- I know how to update typings and have done so, or typings don't need updating
- This PR changes the library's interface (methods or parameters added)

<!--
Please move lines that apply to you out of the comment:
- This PR includes breaking changes (methods removed or renamed, parameters moved or removed)
- This PR **only** includes non-code changes, like changes to documentation, README, etc.
-->",13,4,3,2,2021-08-21 22:52:06,,FALSE,,,4,2021-10-04 22:23:57,TRUE,2021-08-25 6:21:21,Advaith,2021-08-25 6:21:21,what should it be called? `features`?,8,somewhat inclusive,inclusive,8,somewhat constructive,constructive
57,discord.js,discordjs,6496,feat(Invite): support friend invites,"PullRequestPart(sha=""83fafeef2bf305b6393d45e1560a240f7bf9a8c4"")",Advaith,"[Label(name=""semver:minor"")]",https://api.github.com/repos/discordjs/discord.js/pulls/6496,open,"**Please describe the changes this PR makes and why it should be merged:**
Adds support for friend invites:
* https://github.com/discord/discord-api-docs/pull/3659

To be non-breaking, this PR adds a `supportFriendInvites` ClientOption: by default, it is `false`, and fetching a friend invite will continue to throw an error. If it is set to `true`, fetching a friend invite will return an Invite with channel as null.

The guide should recommend setting `supportFriendInvites` to true.

**Status and versioning classification:**
- Code changes have been tested against the Discord API, or there are no code changes
- I know how to update typings and have done so, or typings don't need updating
- This PR changes the library's interface (methods or parameters added)

<!--
Please move lines that apply to you out of the comment:
- This PR includes breaking changes (methods removed or renamed, parameters moved or removed)
- This PR **only** includes non-code changes, like changes to documentation, README, etc.
-->",13,4,3,2,2021-08-21 22:52:06,,FALSE,,,4,2021-10-04 22:23:57,TRUE,2021-08-26 9:54:57,Vlad Frangu,2021-08-26 9:54:57,`featureFlags` maybe? @discordjs/the-big-3,8,somewhat inclusive,inclusive,8,somewhat constructive,constructive
58,discord.js,discordjs,6530,refactor: Remove `Util.removeMentions()`,"PullRequestPart(sha=""772aaa664a8b282bf095a18341e4d126d4656f0d"")",,"[Label(name=""refactor""), Label(name=""semver:major"")]",https://api.github.com/repos/discordjs/discord.js/pulls/6530,open,"**Please describe the changes this PR makes and why it should be merged:**
This method removes the user & role mentioning ability by inserting `\u200b` after the `@`. This essentially sanitises input to prevent mention injections when running `Message#cleanContent`. However, `Message#cleanContent` should only return the content with mentions replaced with names. Otherwise, this ruins the original message. 

`allowedMentions` has been implemented into discord.js for quite some time now and supersedes this ""workaround"". Therefore, I believe it's time we remove this method. Users should sanitise their own sending of messages via the `allowedMentions` feature if they don't want mentions to occur.

**Status and versioning classification:**
- Code changes have been tested against the Discord API, or there are no code changes
- I know how to update typings and have done so, or typings don't need updating
- This PR includes breaking changes (methods removed or renamed, parameters moved or removed)

<!--
Please move lines that apply to you out of the comment:
- This PR changes the library's interface (methods or parameters added)
- This PR **only** includes non-code changes, like changes to documentation, README, etc.
-->",3,13,2,2,2021-08-27 5:34:10,,FALSE,,,0,2021-09-27 9:44:36,FALSE,2021-08-27 13:33:58,Vlad Frangu,2021-08-27 13:33:58,"> One important note is that those mention removals were for preventing `here` and `everyone` (suffixed with `@`) from mentioning.

Should we replace just those then? Or is it just not needed since, well, allowedMentions?",9,inclusive,inclusive,10,constructive,constructive
59,discord.js,discordjs,6530,refactor: Remove `Util.removeMentions()`,"PullRequestPart(sha=""772aaa664a8b282bf095a18341e4d126d4656f0d"")",,"[Label(name=""refactor""), Label(name=""semver:major"")]",https://api.github.com/repos/discordjs/discord.js/pulls/6530,open,"**Please describe the changes this PR makes and why it should be merged:**
This method removes the user & role mentioning ability by inserting `\u200b` after the `@`. This essentially sanitises input to prevent mention injections when running `Message#cleanContent`. However, `Message#cleanContent` should only return the content with mentions replaced with names. Otherwise, this ruins the original message. 

`allowedMentions` has been implemented into discord.js for quite some time now and supersedes this ""workaround"". Therefore, I believe it's time we remove this method. Users should sanitise their own sending of messages via the `allowedMentions` feature if they don't want mentions to occur.

**Status and versioning classification:**
- Code changes have been tested against the Discord API, or there are no code changes
- I know how to update typings and have done so, or typings don't need updating
- This PR includes breaking changes (methods removed or renamed, parameters moved or removed)

<!--
Please move lines that apply to you out of the comment:
- This PR changes the library's interface (methods or parameters added)
- This PR **only** includes non-code changes, like changes to documentation, README, etc.
-->",3,13,2,2,2021-08-27 5:34:10,,FALSE,,,0,2021-09-27 9:44:36,FALSE,2021-08-27 15:28:23,,2021-08-27 15:28:23,"> > One important note is that those mention removals were for preventing `here` and `everyone` (suffixed with `@`) from mentioning.
> 
> Should we replace just those then? Or is it just not needed since, well, allowedMentions?

I believe the proper way would be to tell users that `allowedMentions` exist and they should be utilising that to suppress mentions in messages where one was not expecting them.",10,inclusive,inclusive,10,constructive,constructive
60,discord.js,discordjs,6559,types(LinkButtonOptions): Add typings for urls in link buttons,"PullRequestPart(sha=""44276a33e7314429d5875a9af712963c3fb47e9a"")",Suneet Tipirneni,"[Label(name=""semver:patch""), Label(name=""typings"")]",https://api.github.com/repos/discordjs/discord.js/pulls/6559,open,"**Please describe the changes this PR makes and why it should be merged:**

Discord only allows the following URL schemes for link buttons:
- `https`
- `http`
- `discord`

This enforces URLs in link buttons to use one of the schemes listed above.

**Status and versioning classification:**
- Code changes have been tested against the Discord API, or there are no code changes
- I know how to update typings and have done so, or typings don't need updating
",39,4,4,6,2021-08-29 19:21:09,,FALSE,,,0,2021-10-04 22:10:06,FALSE,2021-08-30 0:04:49,monbrey,2021-08-30 0:04:49,Is this a validation we want to apply in our library? We normally avoid imposing these restrictions in case Discord changes them at some point.,6,somewhat inclusive,inclusive,8,somewhat constructive,constructive
61,discord.js,discordjs,6559,types(LinkButtonOptions): Add typings for urls in link buttons,"PullRequestPart(sha=""44276a33e7314429d5875a9af712963c3fb47e9a"")",Suneet Tipirneni,"[Label(name=""semver:patch""), Label(name=""typings"")]",https://api.github.com/repos/discordjs/discord.js/pulls/6559,open,"**Please describe the changes this PR makes and why it should be merged:**

Discord only allows the following URL schemes for link buttons:
- `https`
- `http`
- `discord`

This enforces URLs in link buttons to use one of the schemes listed above.

**Status and versioning classification:**
- Code changes have been tested against the Discord API, or there are no code changes
- I know how to update typings and have done so, or typings don't need updating
",39,4,4,6,2021-08-29 19:21:09,,FALSE,,,0,2021-10-04 22:10:06,FALSE,2021-08-30 0:13:41,Suneet Tipirneni,2021-08-30 0:13:41,"Yeah this might be too premature, but up to you all.",10,inclusive,inclusive,5,neutral,constructive
62,discord.js,discordjs,6559,types(LinkButtonOptions): Add typings for urls in link buttons,"PullRequestPart(sha=""44276a33e7314429d5875a9af712963c3fb47e9a"")",Suneet Tipirneni,"[Label(name=""semver:patch""), Label(name=""typings"")]",https://api.github.com/repos/discordjs/discord.js/pulls/6559,open,"**Please describe the changes this PR makes and why it should be merged:**

Discord only allows the following URL schemes for link buttons:
- `https`
- `http`
- `discord`

This enforces URLs in link buttons to use one of the schemes listed above.

**Status and versioning classification:**
- Code changes have been tested against the Discord API, or there are no code changes
- I know how to update typings and have done so, or typings don't need updating
",39,4,4,6,2021-08-29 19:21:09,,FALSE,,,0,2021-10-04 22:10:06,FALSE,2021-08-30 7:05:54,Noel,2021-08-30 7:05:54,Yeah I think this case would be ok 総,8,somewhat inclusive,inclusive,5,neutral,constructive
63,discord.js,discordjs,6559,types(LinkButtonOptions): Add typings for urls in link buttons,"PullRequestPart(sha=""44276a33e7314429d5875a9af712963c3fb47e9a"")",Suneet Tipirneni,"[Label(name=""semver:patch""), Label(name=""typings"")]",https://api.github.com/repos/discordjs/discord.js/pulls/6559,open,"**Please describe the changes this PR makes and why it should be merged:**

Discord only allows the following URL schemes for link buttons:
- `https`
- `http`
- `discord`

This enforces URLs in link buttons to use one of the schemes listed above.

**Status and versioning classification:**
- Code changes have been tested against the Discord API, or there are no code changes
- I know how to update typings and have done so, or typings don't need updating
",39,4,4,6,2021-08-29 19:21:09,,FALSE,,,0,2021-10-04 22:10:06,FALSE,2021-10-02 11:58:24,Noel,2021-10-02 11:58:24,This needs a rebase.,5,neutral,inclusive,5,neutral,constructive
64,discord.js,discordjs,6576,Creates the waitGuildTimeout amount client option,"PullRequestPart(sha=""477a6be70c24af91bd1afc644b1e25684611bf25"")",Kyler Chin,"[Label(name=""semver:minor"")]",https://api.github.com/repos/discordjs/discord.js/pulls/6576,open,"**Please describe the changes this PR makes and why it should be merged:**

Sometimes bots hang while connecting for 15 seconds because 1 single guild is messed up. For bots with Continuous integration, this can create significant impacts to uptime, user experience, and lag.

This adds the optional `fetchGuildTimeout` option under ClientOptions, where the bot developer can optionally specify how long the client should hang for. If not specified, this will remain the default 15 seconds.

I'm happy to discuss how this can be improved, including the names of the options and variables, and I'd also be happy to write documentation!

痩晶争晶 my first pr to this repo, I'm honoured I can be a part of this community.

EDIT: I'm wondering if the ""in X sec"" should be changed to ""in X ms"".  

**Status and versioning classification:**

- Code changes have been tested against the Discord API, or there are no code changes
- I know how to update typings and have done so, or typings don't need updating
- This PR changes the library's interface (methods or parameters added)",17,3,7,35,2021-09-01 6:09:05,,FALSE,,,49,2021-10-13 11:47:38,FALSE,2021-09-01 6:22:32,Kyler Chin,2021-09-01 6:27:22,"P.S. I've added this to my own bot, cutting the startup time in half in 1 line of code
Before
![Before](https://user-images.githubusercontent.com/7539174/131621857-e358bbe8-5b94-4515-ad7c-cdf58c1b2ffb.png)
![image](https://user-images.githubusercontent.com/7539174/131621958-58c21134-655c-410e-b5f5-b3dc70b59b2f.png)
After 3000ms setting, exact reduction of 12 sec
![After](https://user-images.githubusercontent.com/7539174/131621903-a78e74c0-6a0b-42f7-9c70-040d65ca425c.png)",8,somewhat inclusive,inclusive,8,somewhat constructive,constructive
65,discord.js,discordjs,6576,Creates the waitGuildTimeout amount client option,"PullRequestPart(sha=""477a6be70c24af91bd1afc644b1e25684611bf25"")",Kyler Chin,"[Label(name=""semver:minor"")]",https://api.github.com/repos/discordjs/discord.js/pulls/6576,open,"**Please describe the changes this PR makes and why it should be merged:**

Sometimes bots hang while connecting for 15 seconds because 1 single guild is messed up. For bots with Continuous integration, this can create significant impacts to uptime, user experience, and lag.

This adds the optional `fetchGuildTimeout` option under ClientOptions, where the bot developer can optionally specify how long the client should hang for. If not specified, this will remain the default 15 seconds.

I'm happy to discuss how this can be improved, including the names of the options and variables, and I'd also be happy to write documentation!

痩晶争晶 my first pr to this repo, I'm honoured I can be a part of this community.

EDIT: I'm wondering if the ""in X sec"" should be changed to ""in X ms"".  

**Status and versioning classification:**

- Code changes have been tested against the Discord API, or there are no code changes
- I know how to update typings and have done so, or typings don't need updating
- This PR changes the library's interface (methods or parameters added)",17,3,7,35,2021-09-01 6:09:05,,FALSE,,,49,2021-10-13 11:47:38,FALSE,2021-09-01 8:20:57,Hackerboi 69,2021-09-01 8:20:57,Wouldn't `shardReadyTimeout` be a more appropriate name for this?,8,somewhat inclusive,inclusive,5,neutral,constructive
66,discord.js,discordjs,6576,Creates the waitGuildTimeout amount client option,"PullRequestPart(sha=""477a6be70c24af91bd1afc644b1e25684611bf25"")",Kyler Chin,"[Label(name=""semver:minor"")]",https://api.github.com/repos/discordjs/discord.js/pulls/6576,open,"**Please describe the changes this PR makes and why it should be merged:**

Sometimes bots hang while connecting for 15 seconds because 1 single guild is messed up. For bots with Continuous integration, this can create significant impacts to uptime, user experience, and lag.

This adds the optional `fetchGuildTimeout` option under ClientOptions, where the bot developer can optionally specify how long the client should hang for. If not specified, this will remain the default 15 seconds.

I'm happy to discuss how this can be improved, including the names of the options and variables, and I'd also be happy to write documentation!

痩晶争晶 my first pr to this repo, I'm honoured I can be a part of this community.

EDIT: I'm wondering if the ""in X sec"" should be changed to ""in X ms"".  

**Status and versioning classification:**

- Code changes have been tested against the Discord API, or there are no code changes
- I know how to update typings and have done so, or typings don't need updating
- This PR changes the library's interface (methods or parameters added)",17,3,7,35,2021-09-01 6:09:05,,FALSE,,,49,2021-10-13 11:47:38,FALSE,2021-09-01 18:50:55,Kyler Chin,2021-09-01 18:50:55,"I've tried my best to make the recommended changes, let me know if we need to change anything else or we have any other thoughts about this before merging.",10,inclusive,inclusive,8,somewhat constructive,constructive
67,discord.js,discordjs,6576,Creates the waitGuildTimeout amount client option,"PullRequestPart(sha=""477a6be70c24af91bd1afc644b1e25684611bf25"")",Kyler Chin,"[Label(name=""semver:minor"")]",https://api.github.com/repos/discordjs/discord.js/pulls/6576,open,"**Please describe the changes this PR makes and why it should be merged:**

Sometimes bots hang while connecting for 15 seconds because 1 single guild is messed up. For bots with Continuous integration, this can create significant impacts to uptime, user experience, and lag.

This adds the optional `fetchGuildTimeout` option under ClientOptions, where the bot developer can optionally specify how long the client should hang for. If not specified, this will remain the default 15 seconds.

I'm happy to discuss how this can be improved, including the names of the options and variables, and I'd also be happy to write documentation!

痩晶争晶 my first pr to this repo, I'm honoured I can be a part of this community.

EDIT: I'm wondering if the ""in X sec"" should be changed to ""in X ms"".  

**Status and versioning classification:**

- Code changes have been tested against the Discord API, or there are no code changes
- I know how to update typings and have done so, or typings don't need updating
- This PR changes the library's interface (methods or parameters added)",17,3,7,35,2021-09-01 6:09:05,,FALSE,,,49,2021-10-13 11:47:38,FALSE,2021-09-01 19:16:13,Rodry,2021-09-01 19:16:13,"Yeah I窶冦 pretty sure that text you added goes over the 120 char limit, you should install ESLint to be aware of these things since the CI requires approval to run",8,somewhat inclusive,inclusive,9,constructive,constructive
68,discord.js,discordjs,6576,Creates the waitGuildTimeout amount client option,"PullRequestPart(sha=""477a6be70c24af91bd1afc644b1e25684611bf25"")",Kyler Chin,"[Label(name=""semver:minor"")]",https://api.github.com/repos/discordjs/discord.js/pulls/6576,open,"**Please describe the changes this PR makes and why it should be merged:**

Sometimes bots hang while connecting for 15 seconds because 1 single guild is messed up. For bots with Continuous integration, this can create significant impacts to uptime, user experience, and lag.

This adds the optional `fetchGuildTimeout` option under ClientOptions, where the bot developer can optionally specify how long the client should hang for. If not specified, this will remain the default 15 seconds.

I'm happy to discuss how this can be improved, including the names of the options and variables, and I'd also be happy to write documentation!

痩晶争晶 my first pr to this repo, I'm honoured I can be a part of this community.

EDIT: I'm wondering if the ""in X sec"" should be changed to ""in X ms"".  

**Status and versioning classification:**

- Code changes have been tested against the Discord API, or there are no code changes
- I know how to update typings and have done so, or typings don't need updating
- This PR changes the library's interface (methods or parameters added)",17,3,7,35,2021-09-01 6:09:05,,FALSE,,,49,2021-10-13 11:47:38,FALSE,2021-09-01 22:07:13,D Trombett,2021-09-01 22:12:01,"You can add the default value for this option in the `Options.createDefault()` static method:
https://github.com/discordjs/discord.js/blob/08419561edd710a6574b5e1449bf5dc1040580d5/src/util/Options.js#L110
And add validation in the `Client#_validateOptions()` method:
https://github.com/discordjs/discord.js/blob/08419561edd710a6574b5e1449bf5dc1040580d5/src/client/Client.js#L542",9,inclusive,inclusive,9,constructive,constructive
69,discord.js,discordjs,6576,Creates the waitGuildTimeout amount client option,"PullRequestPart(sha=""477a6be70c24af91bd1afc644b1e25684611bf25"")",Kyler Chin,"[Label(name=""semver:minor"")]",https://api.github.com/repos/discordjs/discord.js/pulls/6576,open,"**Please describe the changes this PR makes and why it should be merged:**

Sometimes bots hang while connecting for 15 seconds because 1 single guild is messed up. For bots with Continuous integration, this can create significant impacts to uptime, user experience, and lag.

This adds the optional `fetchGuildTimeout` option under ClientOptions, where the bot developer can optionally specify how long the client should hang for. If not specified, this will remain the default 15 seconds.

I'm happy to discuss how this can be improved, including the names of the options and variables, and I'd also be happy to write documentation!

痩晶争晶 my first pr to this repo, I'm honoured I can be a part of this community.

EDIT: I'm wondering if the ""in X sec"" should be changed to ""in X ms"".  

**Status and versioning classification:**

- Code changes have been tested against the Discord API, or there are no code changes
- I know how to update typings and have done so, or typings don't need updating
- This PR changes the library's interface (methods or parameters added)",17,3,7,35,2021-09-01 6:09:05,,FALSE,,,49,2021-10-13 11:47:38,FALSE,2021-09-01 22:33:55,Kyler Chin,2021-09-01 22:33:55,"I'm debating if this should be titled ""fetchGuildTimeout"" or ""fetchGuildsTimeout"" or something else. I'm happy to discuss this and improve the experience for developers.",10,inclusive,inclusive,8,somewhat constructive,constructive
